"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN","TOBS"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-06-10",,"74","62","69"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-06-11",,"77","58","67"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-06-12",,"79","48",
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-06-13",,"81","61","74"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-06-14",,"83","60","75"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-06-15",,"84","64","77"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-06-16",,"86","64","81"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-06-17",,"88","63","76"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-06-18",,"87","62","80"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-06-19",,"89","71","78"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-06-20",,"84","64","72"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-06-21",,"79","65","74"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-06-22",,"80","64","74"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-06-23",,"86","64","79"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-06-24",,"86","64","79"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-06-25",,"85","64","80"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-06-26",,"88","69","80"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-06-27",,"82","69","69"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-06-28",,"81","51","70"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-06-29",,"79","54","64"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-06-30",,"78","51","68"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-07-01",,"83","48","73"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-07-02",,"84","55","71"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-07-03",,"86","55","73"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-07-04",,"81","64","71"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-07-05",,"80","64","70"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-07-06",,"81","65","67"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-07-07",,"81","53","70"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-07-08",,"81","53","70"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-07-09",,"81","53","71"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-07-10",,"84","54","71"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-07-11",,"83","62","68"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-07-12",,"75","63","69"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-07-13",,"81","64","64"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-07-14",,"79","60","70"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-07-15",,"78","62","65"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-07-16",,"76",,"74"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-07-17",,"82","65","71"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-07-18",,"81","64","72"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-07-19",,"86","63","78"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-07-20",,"84","65","68"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-07-21",,"75","63","66"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-07-22",,"80","62","78"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-07-23",,"78","65","67"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-07-24",,"80","62","73"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-07-25",,"84","61","77"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-07-26",,"79","64","69"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-07-27",,"82","63","70"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-07-28",,"84","59","70"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-07-29",,"84","57","74"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-07-30",,"84","56","74"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-07-31",,"78","63","67"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-08-01",,"87","67","76"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-08-02",,"79","63","68"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-08-03",,"75","58","63"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-08-04",,"76","52","62"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-08-05",,"78","52","67"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-08-06",,"81","59","79"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-08-07",,"85","52","66"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-08-08",,"81","50","72"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-08-09",,"75","59","63"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-08-10",,"83","60","70"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-08-11",,"83","57","72"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-08-12",,"84","56","69"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-08-13",,"79","62","69"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-08-14",,"79","56","65"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-08-15",,"80","61","70"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-08-16",,"86","62","71"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-08-17",,"86","62","79"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-08-18",,"82","67","71"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-08-19",,"77","61","62"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-08-20",,"79","53","65"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-08-21",,"75","51","64"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-08-22",,"77","52","67"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-08-23",,"81","49","65"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-08-24",,"84","52","70"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-08-25",,"81","60","75"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-08-26",,"81","60","70"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-08-27",,"85","61","72"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-08-28",,"84","61","68"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-08-29",,"80","61","68"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-08-30",,"81","62","68"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-08-31",,"81","62","70"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-09-01",,"75","66","69"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-09-02",,"83","66","68"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-09-03",,"84","63","72"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-09-04",,"82","57","65"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-09-05",,"73","42","67"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-09-06",,"73","43","53"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-09-07",,"57","49","49"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-09-08",,"60","49","53"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-09-09",,"67","53","62"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-09-10",,"71","54","65"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-09-11",,"80","57","68"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-09-12",,"80","57","65"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-09-13",,"78","54","66"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-09-14",,,,
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-09-15",,"72","49","66"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-09-16",,"77","45","60"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-09-17",,"79","55","65"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-09-18",,"81","51","71"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-09-19",,"80","55","68"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-09-20",,"80","55","68"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-09-21",,"73","55","67"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-09-22",,"70","57","60"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-09-23",,"74","50","59"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-09-24",,"63","41","45"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-09-25",,"73","34","55"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-09-26",,"77","43","57"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-09-27",,"74","50","56"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-09-28",,"71","48","60"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-09-29",,,"52",
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-09-30",,"78",,"60"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-10-01",,"77","49","61"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-10-02",,"80","49","61"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-10-03",,"79","49","62"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-10-04",,"65","47","48"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-10-05",,"68","35","50"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-10-06",,"73","37","55"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-10-07",,"74","41","56"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-10-08",,"70","46","46"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-10-09",,"53","40","50"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-10-10",,"69","46","49"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-10-11",,"73","37","58"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-10-12",,"67","44","47"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-10-13",,"69","33","48"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-10-14",,"78","39","62"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-10-15",,"81","44","61"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-10-16",,"83","45","63"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-10-17",,"79","60","60"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-10-18",,"73","52","69"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-10-19",,"72","45","60"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-10-20",,"71","52","64"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-10-21",,"80","45","64"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-10-22",,"73","56","61"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-10-23",,"67","58","58"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-10-24",,"70","51","51"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-10-25",,"68","40","40"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-10-26",,"73","35","52"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-10-27",,"73","47","58"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-10-28",,"76","52","62"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-10-29",,"76","48","63"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-10-30",,"81","48","58"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-10-31",,"81","46","60"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-11-01",,"79","49","63"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-11-02",,"63","52",
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-11-03",,"57","42","42"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-11-04",,"47","29","29"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-11-05",,"48","27","37"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-11-06",,"65","29","51"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-11-07",,"69","36","53"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-11-08",,"67","45","50"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-11-09",,"60","33","33"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-11-10",,"37","25","26"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-11-11",,"42","17","25"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-11-12",,"51","17","33"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-11-13",,"57","18","37"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-11-14",,,,
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-11-15",,"65",,"53"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-11-16",,"64","49","49"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-11-17",,"53","28","30"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-11-18",,"52","19","39"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-11-19",,"55","35","50"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-11-20",,"59","26","26"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-11-21",,"39","13","32"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-11-22",,"43","25","36"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-11-23",,"59","23","43"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-11-25",,"12","-8","4"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-11-26",,"24","4","20"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-11-27",,"28","19","21"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-11-28",,"27","18","23"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-11-29",,"32","20","21"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-11-30",,"49","17","31"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-12-01",,"51","21","40"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-12-02",,"65","37","54"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-12-03",,"54","30","30"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-12-04",,"40","20","26"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-12-05",,"51","24","40"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-12-06",,"51","31","43"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-12-07",,"48","13","13"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-12-08",,"31","5","25"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-12-09",,"34","22","28"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-12-10",,"28","17","17"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-12-11",,"25","16","19"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-12-12",,"28","16","21"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-12-13",,"31","20","27"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-12-14",,"43","20","30"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-12-15",,"41","23","23"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-12-16",,"41","10","25"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-12-17",,"31","16","16"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-12-18",,"30","6","15"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-12-19",,"31","4","22"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-12-20",,"30","21","22"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-12-21",,"40","13","31"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-12-22",,"41","23","28"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-12-23",,"58","20","43"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-12-24",,"48","35","35"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-12-25",,"45","15","35"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-12-26",,"40","22","22"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-12-27",,"30","9","25"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-12-28",,"35","15","29"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-12-29",,"38","27","33"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-12-30",,"40","30","33"
"USC00400081","ALLARDT, TN US","36.3805","-84.8744","501.4","1950-12-31",,"41","19","26"
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-01-01",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-01-02",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-01-03",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-01-04",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-01-05",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-01-06",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-01-07",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-01-08",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-01-09",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-01-10",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-01-11",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-01-12",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-01-13",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-01-14",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-01-15",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-01-16",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-01-17",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-01-18",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-01-19",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-01-20",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-01-21",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-01-22",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-01-23",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-01-24",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-01-25",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-01-26",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-01-27",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-01-28",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-01-29",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-01-30",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-01-31",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-02-01",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-02-02",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-02-03",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-02-04",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-02-05",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-02-06",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-02-07",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-02-08",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-02-09",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-02-10",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-02-11",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-02-12",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-02-13",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-02-14",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-02-15",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-02-16",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-02-17",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-02-18",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-02-19",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-02-20",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-02-21",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-02-22",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-02-23",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-02-24",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-02-25",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-02-26",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-02-27",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-02-28",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-03-01",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-03-02",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-03-03",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-03-04",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-03-05",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-03-06",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-03-07",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-03-08",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-03-09",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-03-10",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-03-11",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-03-12",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-03-13",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-03-14",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-03-15",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-03-16",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-03-17",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-03-18",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-03-19",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-03-20",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-03-21",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-03-22",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-03-23",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-03-24",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-03-25",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-03-26",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-03-27",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-03-28",,,,
"USC00010178","ALICEVILLE, AL US","33.1272","-88.155","59.4","1950-03-29",,,,
