super_opeid,name,type,tier,tier_name,iclevel,region,state,cz,czname,cfips,county,multi,count,female,k_married,mr_kq5_pq1,mr_ktop1_pq1,par_mean,par_median,par_rank,par_q1,par_q2,par_q3,par_q4,par_q5,par_top10pc,par_top5pc,par_top1pc,par_toppt1pc,k_rank,k_mean,k_median,k_median_nozero,k_0inc,k_q1,k_q2,k_q3,k_q4,k_q5,k_top10pc,k_top5pc,k_top1pc,k_rank_cond_parq1,k_rank_cond_parq2,k_rank_cond_parq3,k_rank_cond_parq4,k_rank_cond_parq5,kq1_cond_parq1,kq2_cond_parq1,kq3_cond_parq1,kq4_cond_parq1,kq5_cond_parq1,kq1_cond_parq2,kq2_cond_parq2,kq3_cond_parq2,kq4_cond_parq2,kq5_cond_parq2,kq1_cond_parq3,kq2_cond_parq3,kq3_cond_parq3,kq4_cond_parq3,kq5_cond_parq3,kq1_cond_parq4,kq2_cond_parq4,kq3_cond_parq4,kq4_cond_parq4,kq5_cond_parq4,kq1_cond_parq5,kq2_cond_parq5,kq3_cond_parq5,kq4_cond_parq5,kq5_cond_parq5,ktop1pc_cond_parq1,ktop1pc_cond_parq2,ktop1pc_cond_parq3,ktop1pc_cond_parq4,ktop1pc_cond_parq5,k_married_cond_parq1,k_married_cond_parq2,k_married_cond_parq3,k_married_cond_parq4,k_married_cond_parq5,shareimputed,imputed
1480,Florida Agricultural & Mechanical University,1,5,Selective public,1,3,FL,9900,Tallahassee,12073,Leon,0,2142.666666666667,.58136278,.27595103,.032663293,.00091717916,73603.9886495119,57000,.5034488246781379,.15397835,.24432582,.22032955,.18805216,.19331411,.082143836,.029322583,.0020564513,.000012417242,.60998654,46411.50676605282,39300,42300,.085685179,.093921646,.13897811,.20666987,.26300454,.29742587,.16006032,.083121195,.0098298714,.56237936,.59755695,.60249907,.62303048,.65946108,.11420168,.16130266,.2488554,.26351112,.21212913,.092908397,.14021909,.22687186,.28295133,.25704938,.099329904,.13887914,.20960633,.27778488,.27439976,.0849455,.1338411,.20146921,.24903411,.33071014,.08161661,.12473772,.1492476,.234135,.41026306,.0059565464,.0089469152,.008440027,.0065336884,.018821536,.23003034,.24814384,.28069827,.29476562,.32395956,0,0
1481,Florida Atlantic University,1,5,Selective public,1,3,FL,7100,Port St. Lucie,12099,Palm Beach,0,1658.666666666667,.58641481,.47391012,.03070315,.0012003196,121982.2714514043,77100,.5901646361809069,.11623573,.16960219,.1923808,.21725696,.30452433,.17060694,.087381221,.019166872,.0028115381,.59683084,45817.91820975056,40500,44600,.12463242,.13458224,.13252115,.15462844,.28068599,.29758221,.15492222,.075580105,.012374028,.58127582,.60046858,.58012915,.61490595,.59839797,.13996762,.14569724,.1723906,.27779901,.26414555,.12418199,.13163963,.16227956,.30675256,.27514628,.15445592,.13571675,.16997583,.25278014,.28707144,.11834073,.12167124,.14838423,.30010343,.31150031,.13735111,.13370475,.13834667,.27104664,.31955075,.010326598,.0094796205,.0071710306,.0092521384,.020281741,.39814121,.43996829,.48994324,.46802574,.51580375,0,0
1482,Florida College,2,8,Nonselective four-year private not-for-profit,1,3,FL,6700,Tampa,12057,Hillsborough,0,147,.50566894,.75396061,.010077563,0,97335.90249433107,85500,.6229545290237651,.054100055,.13748643,.23382927,.28400406,.29058027,.12428138,.051681567,.0119193,.00027664696,.51482314,34092.57402830924,30900,40800,.19403619,.22653632,.15645102,.16718404,.18847179,.26135689,.10957856,.04618812,.0096031521,.44372287,.53866106,.54097223,.51368982,.49684721,.22190177,.15368797,.17234103,.26579282,.18627639,.18420826,.19612454,.18039969,.18928014,.24998738,.18537135,.16098924,.18353537,.21435884,.25574517,.18744458,.14952753,.22642691,.18267536,.25392559,.31875876,.14130893,.088910945,.15852776,.29249355,0,.00022244258,.0085442308,.0088344878,.017432867,.64138675,.69091195,.78700638,.69777274,.83307475,0,0
30086,Florida College Of Natural Health,3,11,Two-year for-profit,2,3,FL,7400,Orlando,12095,Orange,0,100,.875,.37221631,0,0,73897.84114583333,57300,.5032030741373698,.1832387,.19474044,.23801452,.20233098,.1816752,.089684702,.038683601,.0052995281,.00029167422,.40183318,19082.80859375,16200,19600,.18271486,.2268655,.30076432,.2664308,.14939994,.056539267,.0050664409,.0012705236,.00047483365,.33417031,.39038754,.44940814,.40144289,.42045373,.24410015,.33136961,.31175309,.11277708,0,.2540459,.2866247,.2653302,.10026592,.093733244,.16588166,.24885942,.34126288,.18125276,.062743261,.25563887,.27789512,.25605687,.14009614,.070312954,.22819839,.37852287,.13541348,.20763643,.050228748,0,.00030567916,.00072127319,.0012041264,0,.26524028,.23936038,.39878771,.53447962,.40700021,1,1
1501,Florida Gateway College,1,7,Nonselective four-year public,1,3,FL,7700,Lake City,12023,Columbia,0,422.3333333333333,.55801105,.53163081,.016626302,.000080202779,63584.05464125395,52900,.4640789279198213,.1943683,.23754096,.25599292,.22012928,.091968521,.030972566,.018393967,.0023934289,.00030072682,.49064922,29554.50839057567,27600,32400,.13778332,.15786996,.22091249,.25757957,.22620112,.13743685,.043938491,.013928331,.00048789644,.44130349,.47489724,.51986176,.48995569,.55597007,.18779914,.29912913,.25746053,.17007101,.08554019,.16661368,.22714344,.30753276,.17923288,.1194773,.13082854,.20957538,.22966035,.26121834,.16871744,.15851595,.20341264,.25584966,.23817092,.14405085,.14575651,.11295724,.2106629,.34001979,.19060349,.000412633,9.5711184e-06,.00029474721,.00046082682,.0024848226,.39451185,.46614379,.57801473,.59457695,.71079206,0,0
32553,Florida Gulf Coast University,1,5,Selective public,1,3,FL,7200,Cape Coral,12071,Lee,0,405.3333333333333,.59868419,.55987275,.018777234,.00082288356,103619.5079088713,78900,.6000899877889376,.084213451,.15406623,.22036117,.26332313,.27803594,.14454891,.079777867,.01112841,6.6827447e-06,.5995844,43469.07602731805,39700,43100,.10210544,.10962434,.13842314,.17049351,.30046672,.28099224,.11926709,.055819876,.008847259,.59668183,.59914881,.6013301,.58769047,.61058611,.12432767,.095796943,.19261448,.36428899,.22297192,.11155801,.13137543,.21798225,.27257857,.26650572,.09274698,.1605968,.1617478,.30951315,.27539536,.11520434,.1378658,.17708206,.29299054,.27685726,.11219107,.13819322,.13817042,.29650003,.31494525,.0097714029,0,.0036209621,.0092708748,.017210796,.58414382,.5101949,.57703561,.52584076,.59867769,0,0
1469,Florida Institute Of Technology,2,6,Selective private,1,3,FL,7300,Palm Bay,12009,Brevard,0,327,.33741081,.60793817,.037505582,.0030081144,117847.8296460882,86300,.64837330950388,.073299572,.11916897,.20293257,.25457177,.35002714,.19530457,.1015997,.011676306,.0010108851,.71618438,62128.01899369266,59600,64500,.074856892,.074328892,.073140606,.11673126,.19676402,.53903526,.32190916,.13035209,.02059079,.71209103,.70077991,.70190436,.72460884,.72443801,.070225894,.10286605,.11618765,.19904503,.5116753,.069701694,.067325391,.13785161,.21943006,.50569123,.096375637,.08237768,.11016546,.22963199,.48144925,.067947611,.068912342,.13220717,.18081068,.55012214,.068622634,.066615462,.1022056,.18111666,.58143967,.041038636,.034715828,.020114532,.0080422107,.020902414,.5392226,.60560173,.55475903,.64370549,.62794143,0,0
9635,Florida International University,1,5,Selective public,1,3,FL,7000,Miami,12086,,0,2864.5,.57409668,.47471055,.052249581,.0011722672,93458.26822916667,66700,.5518473784128825,.15013786,.19120681,.20280281,.20142123,.2544314,.12947427,.060615454,.01202119,.00040091836,.64097172,52704.92447916666,46800,50800,.1015735,.10642722,.11557022,.1382722,.2612834,.37844709,.19808997,.095719375,.012994014,.61796898,.63978124,.64154512,.64358836,.65291131,.11400102,.13264316,.12067106,.28467411,.34801069,.1057219,.10536555,.14752828,.26736367,.37402055,.096943252,.12204437,.1416703,.27119052,.36815149,.10169569,.13120061,.13798514,.25843439,.37068424,.11379319,.095630154,.13922107,.23726988,.41408569,.0078079393,.0077884514,.009037503,.013852156,.022440596,.41211575,.44103035,.47068754,.48968554,.52830964,1,1
1486,Florida Memorial University,2,6,Selective private,1,3,FL,7000,Miami,12086,,0,256,.5546875,.15215114,.025294451,.00006935079,47531.41276041666,33400,.3379706243673961,.31662732,.33372256,.20565793,.10197551,.042016495,.0097993957,.0027796282,.00050522102,.00012919997,.50634408,29351.67513020833,29300,31100,.10769648,.11817475,.21363062,.30235809,.27031091,.095525458,.022285953,.0057763057,.00034208805,.51028425,.4993856,.51176554,.5483079,.40353832,.095922962,.23099318,.3173719,.27582484,.079887137,.12468685,.21830212,.30494142,.25018585,.10188375,.11391384,.21370171,.30244765,.23949119,.13044569,.1694355,.11699778,.25262979,.37048098,.090455927,.13058087,.27987009,.28895438,.29634339,.0042513097,.00021902971,.00011157856,.00027655554,0,.0042513097,.14237194,.11261665,.15004835,.22679383,.36898664,1,1
1488,Florida Southern College,2,6,Selective private,1,3,FL,6800,Lakeland,12105,Polk,0,404.3333333333333,.61500412,.62469363,.01863743,.00013185811,117392.4730909934,85400,.6389044928137959,.077357441,.14233154,.19979739,.25262856,.32788497,.18416084,.10121273,.016569937,.00087704376,.60215473,45938.63964924258,38700,42200,.094309404,.10144988,.14197157,.17945611,.30680737,.27031493,.13329521,.068811245,.016197817,.56219643,.61089188,.59024847,.59284317,.62221891,.10658391,.19568793,.18216538,.27463666,.24092615,.07741528,.13660729,.22346173,.31296673,.24954896,.11591361,.13305576,.15903649,.34181172,.25018245,.11319482,.1364911,.19242164,.31253606,.24535641,.092809111,.14128244,.16216767,.28597999,.3177608,.0017045303,.023393242,.0046053114,.0096158106,.028628958,.551278,.54800838,.61146265,.67587239,.64393312,0,0
1484,Florida State College At Jacksonville,1,7,Nonselective four-year public,1,3,FL,7600,Jacksonville,12031,Duval,0,3479.666666666667,.56834948,.44544125,.015607346,.000097733486,79549.82851042366,66600,.5328336176270212,.1390433,.18698858,.2284136,.25483763,.19071677,.072269969,.029742839,.0039894343,.0002714998,.51666677,33029.80693755089,30100,34200,.13418877,.14824784,.19097415,.2407456,.25297982,.16705254,.059117742,.024361718,.0024912369,.47549066,.49523118,.51920331,.53579992,.53909963,.16781273,.2432736,.26119858,.21546698,.11224809,.15578833,.2215347,.2634505,.22713715,.13208936,.13544016,.19637218,.24623792,.27139395,.15055577,.14213182,.16205475,.23214227,.27000287,.19366843,.15010247,.15505923,.20849116,.26086614,.22548099,.00070289965,.0015276548,.0017059908,.0030324727,.0049570352,.31958917,.37457082,.4634051,.50791132,.50169206,0,0
1489,Florida State University,1,5,Selective public,1,3,FL,9900,Tallahassee,12073,Leon,0,5337,.582537,.56862932,.021649536,.0004921162,139113.5195285663,100500,.6822274557305681,.063315511,.10973342,.15974638,.22803575,.4391689,.25467047,.13339213,.023159029,.0016516189,.65130919,55925.90263090609,46400,49900,.092430562,.10241307,.10844484,.13436908,.26418298,.39059001,.22006972,.11634572,.021477804,.6245656,.63305116,.63309127,.64474833,.66976029,.11035982,.12176669,.15772645,.26821595,.34193099,.11116102,.11014697,.1501562,.2973344,.3312014,.10532153,.11401535,.15744182,.27390668,.34931469,.099732295,.11340682,.13831244,.27902666,.36952174,.099415585,.10149618,.11661674,.2440737,.43839779,.0077724429,.014841534,.014856323,.020181216,.028193692,.45681682,.48759764,.54135102,.58198076,.60798639,0,0
22187,Florida Technical College,3,10,Four-year for-profit,1,3,FL,7400,Orlando,12095,Orange,0,112,.42261904,.32299599,.017720211,.000024570749,48193.02297247023,39200,.363766836445956,.30391607,.27035162,.23791648,.13236345,.055452362,.011993018,.0094033154,.0034255115,.000045404817,.44254932,24717.29078892299,22800,26400,.18466686,.21041746,.23029403,.31727898,.1517262,.09028329,.019488007,.012649151,.0030529948,.43285593,.44589952,.42034101,.42891932,.60716063,.19602261,.2757287,.31294024,.15700214,.058306266,.19557737,.23289508,.36081061,.12455817,.086158812,.26055187,.17569599,.29926923,.15370569,.11077723,.20446427,.24314709,.33837834,.13710316,.076907061,.16077258,.17217192,.15573128,.28167686,.22964734,.000080847152,0,.012536095,.00034662412,0,.2935307,.22331564,.43736503,.39986596,.29628247,0,0
2464,Fontbonne University,2,6,Selective private,1,2,MO,24701,St. Louis,29189,St Louis,0,164.5,.69300914,.63777643,.0090163993,.00011151049,140073.890625,88800,.664082407951355,.052423753,.10818706,.18686906,.32603845,.32648164,.14715162,.0860122,.032612283,.0090248268,.59980655,46043.60286458334,37300,42300,.10177135,.11335061,.10412898,.2118682,.32362601,.24702615,.13811594,.078483827,.01250062,.5458734,.48297182,.5829652,.63766366,.61901641,.13155691,.033946715,.50713432,.15537135,.17199072,.20611121,.19404016,.16290194,.21569225,.22125438,.14294717,.13024266,.18717359,.26642305,.27321354,.077842176,.07523746,.20652941,.38557017,.25482082,.098208874,.099509731,.20014898,.35729066,.24484181,.0021270986,.0028147819,.017151527,.011456474,.015756618,.45676056,.48299366,.59237564,.71893716,.66306901,1,1
19,Foothill-Deanza Community College District,1,9,Two-year (public and private not-for-profit),2,4,CA,37500,San Jose,6085,Santa Clara,1,4000.666666666667,.46625564,.37794676,.0255091,.0010827183,120318.385189057,80200,.6006299420369305,.12964211,.14418896,.1846675,.20025575,.34124559,.20239039,.10193549,.016573552,.0020822969,.54980844,42251.74621319624,33900,41800,.16442747,.18059021,.16318588,.16982815,.20614934,.28024632,.15197046,.080467254,.012971641,.48553318,.52285814,.55165422,.56530762,.5755204,.22922443,.20014672,.18043594,.19342738,.19676554,.19070053,.18542194,.18233158,.20872204,.23282388,.18035103,.14864598,.17333917,.23053521,.26712859,.16464017,.15220131,.17810521,.21118595,.29386726,.1673312,.15406314,.15375771,.1937433,.33110467,.0083515933,.0058076414,.013075911,.0095568988,.019701371,.32819569,.35095164,.37885109,.39179677,.39963704,0,0
2722,Fordham University,2,4,Highly selective private,1,1,NY,19400,New York,36005,Bronx,0,1394.666666666667,.59130019,.50407398,.039781969,.003079972,187958.3809938157,113300,.7069988560437245,.076365903,.093862742,.12761247,.19168758,.51047134,.33115616,.19682981,.047085628,.0053588585,.71979797,80400.70417811902,63300,67000,.080069363,.091349877,.090631105,.090464786,.15815672,.56939757,.36433199,.2285953,.067350052,.69870645,.67169559,.70766288,.72677171,.73221296,.088856757,.10111314,.10060756,.18848369,.52093887,.11817682,.11252943,.11429506,.16740718,.48759153,.084927343,.11451055,.092436969,.17868108,.52944416,.087390237,.082293183,.08767695,.16074894,.58189076,.0898825,.082197823,.085119471,.14581461,.59698558,.04033177,.06101077,.061816335,.064893901,.07486327,.4063898,.43365464,.50159627,.51911831,.52660584,0,0
5317,Forsyth Technical Community College,1,9,Two-year (public and private not-for-profit),2,3,NC,401,Winston-Salem,37067,Forsyth,0,953.3333333333334,.54860139,.4618026,.0053033051,0,75645.00001365822,67300,.5286152952617699,.14158376,.20054689,.20826049,.27485666,.17475227,.061356973,.020973278,.0026852279,.000035572069,.47245207,27207.11060423951,24900,28600,.13011186,.14950947,.23440593,.30552587,.2157149,.094843879,.024245001,.008944883,.00065604982,.4138279,.44504398,.48582321,.48663166,.51316553,.13636096,.38552144,.30010474,.14055569,.037457015,.15596758,.27847424,.30783126,.19260077,.065126114,.15044869,.19393258,.3282277,.22501111,.10237981,.15944323,.1910383,.30524105,.23809238,.10618515,.13600749,.17784366,.28066531,.25685969,.1486239,0,.0019060351,0,.00016718681,.0013038341,.28211963,.37589303,.52590841,.51587498,.54452658,0,0
1915,Fort Hays State University,1,5,Selective public,1,2,KS,29006,Hays,20051,Ellis,0,886,.5248307,.67745829,.013584882,0,81363.81812570542,71100,.5671754266822849,.072559156,.16323628,.29210186,.30504265,.16705993,.059651017,.022824893,.0038507902,3.8438827e-07,.5989694,42354.00798003668,38500,40500,.075650901,.084821604,.13478047,.22220096,.31696102,.24123576,.098211348,.04166624,.010275736,.54060286,.55015212,.61264932,.61345476,.62165141,.12500939,.16787003,.25212675,.26776892,.18722492,.11290386,.16920319,.26477855,.25136155,.20175277,.06617102,.12513661,.23426576,.34234938,.2320772,.072341867,.12578201,.21389726,.34273198,.2452469,.095325023,.12006682,.16166736,.31097743,.31196335,0,.0069852956,.0077928365,.0097345849,.023283362,.60471541,.64230645,.68921584,.68510669,.70887685,0,0
1353,Fort Lewis College,1,5,Selective public,1,4,CO,35300,Farmington,8067,La Plata,0,837,.44285145,.49071598,.0085251462,.00039475836,144700.6965352449,90600,.6547715563263279,.073559597,.12680106,.17753358,.2392278,.38287786,.23628709,.14055201,.026722632,.0032089052,.5524922,39080.15135902031,32700,36200,.11681145,.12844825,.17337207,.22936937,.24524024,.22356999,.11345784,.052624125,.008989973,.48981902,.54938716,.52127725,.5761838,.56523257,.1475178,.22008863,.27986321,.23663592,.11589441,.12676743,.20163099,.24041171,.25088775,.18030216,.13833806,.1815002,.28195906,.24072488,.15747786,.1202188,.15643312,.20357062,.26315555,.25662193,.12589736,.16185291,.20774594,.23592302,.26858076,.0053665107,.0027915956,.0036430312,.01012125,.013511338,.37019977,.44929528,.49353105,.5130651,.51231831,0,0
58,Fort Myers Institute Of Technology And Cape Coral Institute Of Technology,1,9,Two-year (public and private not-for-profit),2,3,FL,7200,Cape Coral,12071,Lee,1,96,.44097221,.35795227,.012328224,.000044566845,58993.71856011284,49800,.4335566237568855,.23465465,.24595553,.22687313,.17788777,.11462895,.039427686,.01148743,.001396883,.00015277465,.45825106,27469.6519639757,21400,27500,.19934703,.21518543,.19984454,.27255425,.19035044,.12206535,.019783443,.0095163342,.00047135336,.44792271,.43202311,.49688712,.49851143,.39672366,.20483287,.21321529,.32740915,.20200494,.052537736,.26953471,.24332607,.25762767,.14508906,.084422499,.11364239,.22335082,.31371325,.20088089,.14841264,.22396925,.14756764,.19502477,.19596767,.23747064,.30710477,.11377931,.23114243,.23404954,.11392397,.00018992525,.00019048458,.00058607029,.00082262227,.00087794359,.27606869,.28356394,.39639807,.56897926,.28161141,.7361111,1
1916,Fort Scott Community College,1,9,Two-year (public and private not-for-profit),2,2,KS,29901,Joplin,20011,Bourbon,0,372.3333333333333,.51298118,.5810743,.012158751,0,64409.30049798568,56800,.4770606022491558,.17471701,.22366245,.27381736,.22491848,.10288469,.026245782,.010537539,.0014152108,.000068273141,.49847394,30426.53892611348,28600,31400,.13527544,.15230814,.20367631,.2823222,.22510323,.13659015,.058542095,.028401297,.00013181023,.44650626,.47416353,.51504797,.53135949,.52357137,.20735599,.22528425,.29762143,.20014724,.069591112,.17455989,.24589171,.26985708,.22453289,.085158482,.12907054,.20226419,.29935029,.20676549,.16254948,.11390419,.16954455,.28128758,.28177288,.15349078,.15625361,.15358388,.24038263,.19364016,.25613973,0,8.1991175e-06,0,0,.001263321,.50543123,.56049228,.59126681,.64277279,.59226704,0,0
1566,Fort Valley State University,1,5,Selective public,1,3,GA,8900,Macon,13225,Peach,0,381,.51793528,.2162244,.028276326,0,55838.20463897091,45100,.4249669057907813,.23707381,.26917109,.21199635,.18217045,.099588297,.023445351,.0046478496,.00013977512,.000028667306,.53492987,34139.17135895122,30900,33500,.089488663,.10170458,.2076776,.27287075,.24628618,.17146087,.063334025,.022169018,.0020449718,.50501835,.52928203,.52331907,.56790888,.58579016,.10215764,.2353303,.30156511,.2416748,.11927225,.11775244,.18920496,.26748833,.26749107,.15806316,.12952855,.20506415,.27030805,.22242826,.17267102,.072580196,.20519862,.24447601,.25798577,.21975939,.051297091,.20187581,.2765066,.22933619,.24098435,0,0,.0084430892,.0003589674,.0019045866,.1756193,.19227725,.21931157,.28019375,.25402501,0,0
34244,"Fortis College of Houston, TX",3,12,Less than two-year schools of any type,3,3,TX,32000,Houston,48201,Harris,0,69.5,.79136693,.26827091,.040602647,.00021042391,42393.37109375,27900,.2688297430674235,.41854,.34665793,.1164262,.082498118,.035877854,.016452665,.0024554264,.00075852923,.00012919997,.46285877,25909.619140625,23500,26100,.14256103,.14721213,.25563556,.29946482,.19388117,.10380645,.020246765,9.8063274e-06,9.8063274e-06,.42424107,.48495135,.62442112,.40517098,.30826423,.2046041,.23763712,.31130838,.14944021,.097010195,.074608006,.27513275,.35668194,.23565674,.05792056,.023465807,.23114748,.19878973,.30934906,.23724797,.24475831,.30588934,.18671834,.074710898,.18792315,.35647434,.24112491,.19440743,.20799325,0,.00050275697,.00094774977,.0057505444,.012678639,0,.18089095,.2944777,.31922978,.31791815,.75487834,1,1
22455,"Fortis College of Largo, FL",3,10,Four-year for-profit,1,3,FL,6700,Tampa,12103,Pinellas,0,93.5,.80748665,.22519137,.0042774333,.00006775013,58020.78385416666,35100,.330303559700648,.40457523,.26689032,.1957728,.072403491,.060358237,.030435514,.0091700368,.0042322995,.0001609872,.37655771,17015.6982421875,15800,19300,.15899229,.22534166,.37274224,.30316854,.082148969,.016598657,.016598657,.0011493651,.00080930593,.37192443,.39120883,.36748046,.37599328,.37294921,.21039407,.41346708,.32482091,.040745284,.010572652,.15530963,.35270432,.40186429,.090121716,0,.28651643,.35724229,.23072228,.11748301,.0080360118,.29141021,.30778775,.10575735,.14659896,.14844577,.35752454,.31656188,.19341198,.13250163,0,.0001674599,0,.0037878389,0,0,.18186793,.19718435,.30744135,.36749929,.20193821,1,1
23427,"Fortis College of Richmond, VA",3,11,Two-year for-profit,2,3,VA,2400,Richmond,51087,Henrico,0,51.66666666666666,,.40965852,.0012974547,0,53349.57326108871,50000,.4240767805807052,.22952993,.23964836,.27397597,.20279451,.054051254,.032034941,.01051548,.00024775119,.000037855662,.37385866,19718.53215725807,16500,22300,.22822112,.23658387,.35156649,.24052423,.12340561,.047919866,.017360201,.0098715248,.00032493123,.34143811,.3551223,.42925951,.33004716,.47816429,.26736173,.36382642,.23801666,.12514253,.00565266,.25699154,.38120389,.2294253,.065807216,.066572078,.16569303,.31018543,.2840749,.18731721,.052729517,.29704282,.37665832,.18236499,.070420004,.073513903,.14790013,.28371155,.29783869,.24624525,.024304418,0,0,0,0,.0060115391,.30588776,.38214168,.38272661,.60356891,.38130751,0,0
23263,"Fortis Institute of Palm Springs, FL",3,11,Two-year for-profit,2,3,FL,7100,Port St. Lucie,12099,Palm Beach,0,128,.85546875,.26289353,.01496817,.000048957369,46762.23697916666,33200,.3058277467886607,.36170393,.322404,.15496421,.10185486,.059072867,.019184431,.0032068938,.00070025172,.00016713458,.43070287,23804.21809895833,21800,24900,.13169186,.1383445,.3032403,.34421244,.16810042,.046102192,.008790439,.00082375522,.00040101729,.43785453,.40756655,.4343918,.51592636,.35656479,.16912948,.28955078,.34318241,.15675494,.04138238,.14444225,.3358795,.32432392,.18692654,.0084277708,.12923084,.29950434,.42293364,.11034597,.037985243,.075035892,.24926084,.30811027,.28164035,.085952699,.049633827,.31179905,.31480783,.090558805,.23320051,.00013535205,0,.00070522539,.00072765874,.0028551118,.14978966,.32981202,.38084915,.34230497,.14385439,1,1
25228,Fox College,3,11,Two-year for-profit,2,2,IL,24300,Chicago,17031,Cook,0,79,.91772151,.58507264,.020481298,.00023395082,77194.02864583333,70500,.6146247188250223,.12217592,.15433945,.2609202,.28141803,.18114637,.027652608,.011883361,.0046179127,.000621157,.49053591,34451.4453125,28000,36700,.1817884,.17365456,.17356189,.20539729,.32054698,.12683924,.021945005,.021945005,.0023190062,.39209953,.59356463,.51720053,.46933907,.46366829,.13991126,.21012346,.3214519,.16087562,.16763775,.081345871,.092246935,.30420464,.50254917,.019653428,.14138895,.15840597,.21426672,.41952324,.066415109,.26080775,.18630327,.132126,.26893044,.15183251,.18614037,.2202203,.14399229,.21079488,.2388521,.0019148685,.00017742143,.0024288497,.0031375492,.0029863885,.37315416,.44425789,.57575524,.66821826,.73223001,1,1
9744,Fox Valley Technical College,1,9,Two-year (public and private not-for-profit),2,2,WI,22500,Oshkosh,55087,Outagamie,0,1651,.46779731,.58647311,.0058080289,.000016315778,81514.65615851505,74600,.5782800946071031,.063338026,.15073957,.27086827,.36423409,.15082002,.048825901,.021003911,.0039595659,0,.54646355,34466.18711513224,32700,35300,.082858883,.094010025,.1916582,.25554639,.28318745,.17559791,.048597068,.012791794,.00077288703,.4732272,.50492805,.53355408,.57474506,.57361764,.12590438,.2945877,.28648406,.201325,.091698922,.10039648,.24937865,.3017107,.24429326,.10422092,.099065132,.2072217,.2695711,.27519837,.14894371,.082205266,.15842393,.24081454,.30379936,.21475697,.093662649,.14305249,.20680422,.32100967,.23547098,.00025759847,0,0,.0011202394,.0023109792,.49972108,.53679794,.57602477,.62362307,.60160083,0,0
9226,Francis Marion University,1,5,Selective public,1,3,SC,1302,Florence,45041,Florence,0,523.3333333333334,.61019111,.50037467,.014445205,.00065146131,81505.38385748408,68500,.5378584705340634,.14397457,.18859139,.20713031,.26716179,.19314209,.073602721,.039220866,.0053689689,.00004941101,.56778264,38398.7099522293,34100,36500,.085033141,.094946384,.1485019,.27657562,.28331473,.1966615,.090530291,.038513415,.0057466556,.51643318,.54196358,.56549096,.59836,.59143239,.0744038,.22485825,.36163005,.23877625,.10033164,.10987768,.15342511,.33434668,.27004835,.13230217,.092965469,.1486498,.24707884,.31688327,.19442263,.088361651,.12492919,.24080592,.27437395,.27152923,.10691261,.11922406,.23787421,.30583638,.23015276,.0045248359,0,.00019084969,.0095429644,.012975671,.28734493,.39970896,.52750939,.55775321,.64899957,0,0
22227,Francis Tuttle Technology Center School District No. 21,1,12,Less than two-year schools of any type,3,3,OK,33803,Oklahoma City,40109,Oklahoma,0,203.3333333333333,.48196721,.38991836,.0086323805,.000018289687,72334.08814036886,57900,.4937036376507556,.16404101,.23351333,.2173326,.24350123,.14161167,.053978987,.025179643,.0037797727,.000045663721,.43138105,25256.18600153688,21500,28000,.18967322,.20813701,.25887185,.23145361,.19809403,.10344338,.042249054,.018782675,.0053868699,.43435362,.41215152,.45909545,.43573272,.40963089,.18109846,.29978845,.30327037,.16321945,.052623305,.18861745,.32263437,.23718826,.18959445,.061965536,.22079368,.20102228,.24131976,.21378203,.12308227,.22240558,.26219201,.18843608,.22169416,.10527223,.22768635,.18940578,.1976331,.187851,.19742382,.0001114946,.0080939401,.0081616258,.00065716653,.010908205,.366925,.32492629,.45260495,.4180727,.37910694,0,0
3036,Franciscan University Of Steubenville,2,6,Selective private,1,2,OH,15500,Steubenville,39081,Jefferson,0,357.6666666666667,.62348557,.69340795,.0062151663,0,140660.6259028425,102500,.7098367161986323,.036558274,.092038952,.14791635,.28807676,.43540993,.26247028,.1503519,.021673834,.00105658,.50892764,37497.34604351119,29500,39300,.2292151,.25591961,.14395019,.15804015,.2032181,.23887217,.12574714,.069567457,.011047096,.43615818,.52289468,.48751375,.51209223,.5172658,.33988038,.12023158,.21584825,.15403266,.17000711,.192746,.12913761,.20677988,.25690019,.21443629,.26042923,.15449955,.15710106,.21444759,.21352258,.23783773,.13506761,.18873151,.22245237,.21591073,.27265516,.15136588,.12289645,.17945947,.27362299,0,0,.013280221,.010149073,.014145341,.55632269,.65688562,.62866408,.70437455,.72737676,0,0
3265,Franklin & Marshall College,2,2,Other elite schools (public and private),1,1,PA,19100,Reading,42071,Lancaster,0,414.6666666666667,.48954985,.57183206,.012550002,.000063821644,281373.8708551045,162900,.8125556119960221,.022225803,.049962074,.086633638,.16653943,.67463911,.52969313,.38271695,.10822622,.0065018791,.70487088,70874.24340584807,57800,61400,.079402074,.091610968,.095992491,.10261257,.19549838,.51428568,.35290065,.21589302,.052339256,.66910213,.63038427,.72034401,.73267508,.70271486,.19747271,.028209727,.055644911,.15401359,.56465912,.10570702,.097166896,.24693274,.13845277,.41174063,.10958458,.062431522,.12510307,.24356861,.45931229,.079511777,.094582297,.10185839,.25096464,.47308284,.087758146,.10279644,.090769976,.18122454,.53745091,.0028715113,.050731961,.044366863,.056052938,.054195013,.71891189,.56259775,.55843246,.54542905,.5759089,.68006432,1
